7.500000000000001137e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.511224489795919226e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.522448979591837315e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.533673469387756541e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.544897959183674629e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.556122448979592718e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.567346938775510807e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.578571428571430033e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.589795918367348122e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.601020408163266211e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.612244897959184300e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.623469387755103526e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.634693877551021615e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.645918367346939704e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.657142857142857792e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.668367346938777018e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.679591836734695107e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.690816326530613196e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.702040816326531285e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.713265306122450511e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.724489795918368600e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.735714285714286689e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.746938775510204778e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.758163265306124003e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.769387755102042092e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.780612244897960181e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.791836734693878270e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.803061224489797496e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.814285714285715585e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.825510204081633674e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.836734693877551763e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.847959183673470989e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.859183673469389078e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.870408163265307167e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.881632653061225255e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.892857142857144481e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.904081632653062570e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.915306122448980659e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.926530612244898748e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.937755102040816837e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.948979591836736063e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.960204081632654152e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.971428571428572241e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.982653061224491466e+02,1.000000000000000000e+00,3.500000000000000000e+01
7.993877551020409555e+02,1.000000000000000000e+00,3.500000000000000000e+01
8.005102040816327644e+02,1.000000000000000000e+00,3.500000000000000000e+01
8.016326530612245733e+02,1.000000000000000000e+00,3.500000000000000000e+01
8.027551020408163822e+02,1.000000000000000000e+00,3.500000000000000000e+01
8.038775510204083048e+02,1.000000000000000000e+00,3.500000000000000000e+01
8.050000000000001137e+02,1.000000000000000000e+00,3.500000000000000000e+01
8.000000000000001137e+02,4.500000000000000111e-01,3.500000000000000000e+01
8.000000000000001137e+02,4.663265306122449383e-01,3.500000000000000000e+01
8.000000000000001137e+02,4.826530612244898100e-01,3.500000000000000000e+01
8.000000000000001137e+02,4.989795918367346816e-01,3.500000000000000000e+01
8.000000000000001137e+02,5.153061224489796643e-01,3.500000000000000000e+01
8.000000000000001137e+02,5.316326530612245360e-01,3.500000000000000000e+01
8.000000000000001137e+02,5.479591836734694077e-01,3.500000000000000000e+01
8.000000000000001137e+02,5.642857142857142794e-01,3.500000000000000000e+01
8.000000000000001137e+02,5.806122448979591510e-01,3.500000000000000000e+01
8.000000000000001137e+02,5.969387755102041337e-01,3.500000000000000000e+01
8.000000000000001137e+02,6.132653061224490054e-01,3.500000000000000000e+01
8.000000000000001137e+02,6.295918367346938771e-01,3.500000000000000000e+01
8.000000000000001137e+02,6.459183673469388598e-01,3.500000000000000000e+01
8.000000000000001137e+02,6.622448979591837315e-01,3.500000000000000000e+01
8.000000000000001137e+02,6.785714285714286031e-01,3.500000000000000000e+01
8.000000000000001137e+02,6.948979591836734748e-01,3.500000000000000000e+01
8.000000000000001137e+02,7.112244897959183465e-01,3.500000000000000000e+01
8.000000000000001137e+02,7.275510204081632182e-01,3.500000000000000000e+01
8.000000000000001137e+02,7.438775510204082009e-01,3.500000000000000000e+01
8.000000000000001137e+02,7.602040816326531836e-01,3.500000000000000000e+01
8.000000000000001137e+02,7.765306122448980553e-01,3.500000000000000000e+01
8.000000000000001137e+02,7.928571428571429269e-01,3.500000000000000000e+01
8.000000000000001137e+02,8.091836734693877986e-01,3.500000000000000000e+01
8.000000000000001137e+02,8.255102040816326703e-01,3.500000000000000000e+01
8.000000000000001137e+02,8.418367346938775420e-01,3.500000000000000000e+01
8.000000000000001137e+02,8.581632653061224136e-01,3.500000000000000000e+01
8.000000000000001137e+02,8.744897959183673963e-01,3.500000000000000000e+01
8.000000000000001137e+02,8.908163265306123790e-01,3.500000000000000000e+01
8.000000000000001137e+02,9.071428571428572507e-01,3.500000000000000000e+01
8.000000000000001137e+02,9.234693877551021224e-01,3.500000000000000000e+01
8.000000000000001137e+02,9.397959183673469941e-01,3.500000000000000000e+01
8.000000000000001137e+02,9.561224489795918657e-01,3.500000000000000000e+01
8.000000000000001137e+02,9.724489795918367374e-01,3.500000000000000000e+01
8.000000000000001137e+02,9.887755102040816091e-01,3.500000000000000000e+01
8.000000000000001137e+02,1.005102040816326481e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.021428571428571574e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.037755102040816446e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.054081632653061318e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.070408163265306190e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.086734693877551061e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.103061224489795933e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.119387755102040805e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.135714285714285676e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.152040816326530770e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.168367346938775642e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.184693877551020513e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.201020408163265385e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.217346938775510257e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.233673469387755128e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.250000000000000000e+00,3.500000000000000000e+01
8.000000000000001137e+02,1.000000000000000000e+00,-2.000000000000000000e+01
8.000000000000001137e+02,1.000000000000000000e+00,-1.857142857142857295e+01
8.000000000000001137e+02,1.000000000000000000e+00,-1.714285714285714235e+01
8.000000000000001137e+02,1.000000000000000000e+00,-1.571428571428571530e+01
8.000000000000001137e+02,1.000000000000000000e+00,-1.428571428571428470e+01
8.000000000000001137e+02,1.000000000000000000e+00,-1.285714285714285765e+01
8.000000000000001137e+02,1.000000000000000000e+00,-1.142857142857142883e+01
8.000000000000001137e+02,1.000000000000000000e+00,-1.000000000000000000e+01
8.000000000000001137e+02,1.000000000000000000e+00,-8.571428571428571175e+00
8.000000000000001137e+02,1.000000000000000000e+00,-7.142857142857142350e+00
8.000000000000001137e+02,1.000000000000000000e+00,-5.714285714285713524e+00
8.000000000000001137e+02,1.000000000000000000e+00,-4.285714285714284699e+00
8.000000000000001137e+02,1.000000000000000000e+00,-2.857142857142857650e+00
8.000000000000001137e+02,1.000000000000000000e+00,-1.428571428571427049e+00
8.000000000000001137e+02,1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000001137e+02,1.000000000000000000e+00,1.428571428571430602e+00
8.000000000000001137e+02,1.000000000000000000e+00,2.857142857142857650e+00
8.000000000000001137e+02,1.000000000000000000e+00,4.285714285714284699e+00
8.000000000000001137e+02,1.000000000000000000e+00,5.714285714285715301e+00
8.000000000000001137e+02,1.000000000000000000e+00,7.142857142857142350e+00
8.000000000000001137e+02,1.000000000000000000e+00,8.571428571428572951e+00
